Country Name,Country Code,Indicator Name,Indicator Code,Region,Income Group,Year,Value
Norway,NOR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,2.0
Norway,NOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,1.9
Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,2.4
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,High income,2021,4.34468651
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,High income,2021,75.969
Oman,OMN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,High income,2021,74.0
Oman,OMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,High income,2021,8.6
Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,High income,2021,10.6
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,Lower middle income,2021,2.99015832
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,Lower middle income,2021,65.773
Pakistan,PAK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,Lower middle income,2021,193.0
Pakistan,PAK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,Lower middle income,2021,53.0
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,Lower middle income,2021,61.7
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,High income,2021,14.55276012
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,High income,2021,68.563
Palau,PLW,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,High income,2021,109.0
Palau,PLW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,High income,2021,19.6
Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,High income,2021,22.7
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2021,9.13571072
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2021,77.004
Panama,PAN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2021,59.0
Panama,PAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2021,12.0
Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2021,15.2
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Lower middle income,2021,2.33994722
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Lower middle income,2021,64.358
Papua New Guinea,PNG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Lower middle income,2021,223.0
Papua New Guinea,PNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Lower middle income,2021,34.1
Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Lower middle income,2021,43.2
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2021,8.03277016
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2021,68.108
Paraguay,PRY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2021,140.0
Paraguay,PRY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2021,16.0
Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2021,18.0
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2021,6.67309427
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2021,71.596
Peru,PER,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2021,141.0
Peru,PER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2021,11.9
Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2021,14.1
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Upper middle income,2021,5.97500563
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Upper middle income,2021,66.675
Philippines,PHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Upper middle income,2021,153.0
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Upper middle income,2021,22.6
Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Upper middle income,2021,27.9
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,6.3654809
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,75.35121951219514
Poland,POL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,2.0
Poland,POL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,3.7
Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,4.4
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,11.22031498
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,81.3780487804878
Portugal,PRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,19.0
Portugal,PRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,2.7
Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,3.3
Puerto Rico (US),PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2021,
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2021,79.77
Puerto Rico (US),PRI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2021,50.0
Puerto Rico (US),PRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2021,
Puerto Rico (US),PRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2021,
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,High income,2021,2.8927927
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,High income,2021,81.083
Qatar,QAT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,High income,2021,7.0
Qatar,QAT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,High income,2021,5.1
Qatar,QAT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,High income,2021,6.2
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,6.45246983
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,72.80975609756098
Romania,ROU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,20.0
Romania,ROU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,5.3
Romania,ROU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,6.4
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,7.0299139
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,69.90024390243903
Russian Federation,RUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,21.0
Russian Federation,RUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,4.4
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,5.5
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2021,6.23147202
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2021,66.85
Rwanda,RWA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2021,254.0
Rwanda,RWA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2021,30.9
Rwanda,RWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2021,40.6
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Upper middle income,2021,7.19651461
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Upper middle income,2021,71.096
Samoa,WSM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Upper middle income,2021,115.0
Samoa,WSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Upper middle income,2021,13.3
Samoa,WSM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Upper middle income,2021,16.2
San Marino,SMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,7.51272249
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,83.539
San Marino,SMR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,35.0
San Marino,SMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,1.4
San Marino,SMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,1.4
Sao Tome and Principe,STP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2021,7.85889721
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2021,68.026
Sao Tome and Principe,STP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2021,98.0
Sao Tome and Principe,STP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2021,10.3
Sao Tome and Principe,STP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2021,15.3
Saudi Arabia,SAU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,High income,2021,5.93033648
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,High income,2021,77.089
Saudi Arabia,SAU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,High income,2021,12.0
Saudi Arabia,SAU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,High income,2021,5.2
Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,High income,2021,6.7
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2021,4.44256258
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2021,66.868
Senegal,SEN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2021,263.0
Senegal,SEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2021,32.5
Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2021,42.2
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,Upper middle income,2021,9.23441029
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,Upper middle income,2021,72.78048780487805
Serbia,SRB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,Upper middle income,2021,26.0
Serbia,SRB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,Upper middle income,2021,4.6
Serbia,SRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,Upper middle income,2021,5.4
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,High income,2021,5.2088151
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,High income,2021,73.39756097560975
Seychelles,SYC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,High income,2021,74.0
Seychelles,SYC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,High income,2021,13.5
Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,High income,2021,14.7
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2021,5.07244635
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2021,60.26
Sierra Leone,SLE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2021,403.0
Sierra Leone,SLE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2021,59.9
Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2021,100.6
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,High income,2021,5.14599705
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,High income,2021,83.09268292682928
Singapore,SGP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,High income,2021,20.0
Singapore,SGP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,High income,2021,2.0
Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,High income,2021,2.4
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2021,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2021,74.505
Sint Maarten (Dutch part),SXM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2021,
Sint Maarten (Dutch part),SXM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2021,
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2021,
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,7.62857914
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,74.61463414634147
Slovak Republic,SVK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,12.0
Slovak Republic,SVK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,5.0
Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,6.0
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2021,9.52724361
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2021,80.67560975609756
Slovenia,SVN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2021,8.0
Slovenia,SVN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2021,1.9
Slovenia,SVN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2021,2.3
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Lower middle income,2021,4.94795895
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Lower middle income,2021,68.89
Solomon Islands,SLB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Lower middle income,2021,153.0
Solomon Islands,SLB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Lower middle income,2021,17.8
Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Lower middle income,2021,21.9
"Somalia, Fed. Rep.",SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2021,2.73509169
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2021,55.703
"Somalia, Fed. Rep.",SOM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2021,726.0
"Somalia, Fed. Rep.",SOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2021,70.9
